Video ID,Comment ID,comments
EqzUcMzfV1w,UgxdyUMgYn5V6fBp36B4AaABAg,Hi  brad      this  video  is  really  great    You  are  awesome    I  am  one  of  the  first  few  who  watch  your  videos  immediately  as  soon  as  they  are  up  even  i  am  not  into  that  particular  stack  video  is  about      Do  you  have  the  slides  used  in  video  publicly  available    
EqzUcMzfV1w,UgyYfBaLWWBKINcnRcJ4AaABAg,Thanks  for  your  work    I'm  going  back  to  development  after  going  to  the  blockchain  wild  west  as  you  said  haha  and  your  yearly  review  is  always  helpful  for  an  update    Thanks  for  your  work  
EqzUcMzfV1w,Ugwyyfbz_QYuZRn0AQN4AaABAg,Thank  you  for  a  great  presentation    Very  helpful  
EqzUcMzfV1w,UgxEApL8ZhJEnkWEcTZ4AaABAg,It  is  a  fantastic  video  and  very  informative    I  would  say  it  can  also  be  a  bit  overwhelming  being  new  to  everything    but  i  suppose  that  is  where  your  Udemy  courses  comes  into  play          that  is  how  i  ended  up  here
EqzUcMzfV1w,UgzfBr63Q6iAR6F2hsN4AaABAg,Thank  you  very  much  brad  you  always  helping  us  to  see  all  web  updates  in  one  video    and  that  simplify  to  us  choosing  right  tools
EqzUcMzfV1w,UgynOORI7V73TjWGAsF4AaABAg,You've  really  upped  your  game    Great  work  with  the  addition  to  the  site  and  the  increased  production  on  the  video  presentation  here    People  seeking  out  this  type  of  material  are  in  good  hands    I've  watched  a  lot  of  your  content  over  the  past  couple  years    but  the  course  I  actually  worked  alongside  was  your  50  html  css  projects  course  on  udemy  and  it  was  great  for  nailing  down  html  css  in  a  consistent  way  
EqzUcMzfV1w,UgxlWLV4MuIpt9wVpJZ4AaABAg,Really  good  overview  of  all  web  technologies    Provides  a  good  context  to  understand  where  each  one  of  the  web  technologies  fit  
EqzUcMzfV1w,Ugw6fNVw6VlmIV4VnlB4AaABAg,Great  work    Brad    Can  t  wait  for  the  eBook  to  come  out  
EqzUcMzfV1w,Ugx9Gq32e9am_txKJiF4AaABAg,Hey  Brad        I  used  to  struggle  with  getting  my  foot  in  the  door  in  this  industry  several  years  ago    but  watched  an  earlier  version  of  this  video  along  with  your  MERN  stack  Udemy  course  which  set  me  off  on  the  right  track        I'm  now  a  mid  level  developer  in  a  company    actually  enjoy  the  work  I  do    and  my  salary  is  the  highest  it  ever  has  been  in  my  professional  career        Just  wanted  to  say  thanks    Truly  wish  I  could  work  with  a  developer  with  your  knowledge  and  humility    I'm  indebted  to  you  for  your  story  and  the  content  you  put  out  
EqzUcMzfV1w,UgxlZGu3I5XmZiEsn0d4AaABAg,Awesome    thanks  for  taking  the  time  to  put  this  together    Much  appreciated  
EqzUcMzfV1w,Ugw6kqnWk2PEjztKlJB4AaABAg,I  want  to  say  thank  you  for  this  video    It  has  significantly  helped  me  to  determine  how  I  will  progress  my  web  development  journey  
EqzUcMzfV1w,Ugxvc09Aq-wiRwk39yh4AaABAg,I  started  an  online  program  for  web  dev  a  year  ago    but  I  ended  up  searching  out  other  resources  that  were  better  suited  for  my  specific  interests    The  main  thing  I  took  from  the  first  program  though  was  at  least  the  knowledge  map  of  what  targets  to  aim  for    What's  described  in  this  video  matches  that  pretty  closely    but  with  more  updated  info    This  video  is  a  great  place  to  start  if  you  have  an  interest    Try  everything  out  and  see  where  you  want  to  go  before  you  get  stuck  in  a  formal  program  that  might  not  be  what  you're  looking  for  
EqzUcMzfV1w,UgwlKU2VtjTemtJDq414AaABAg,This  is  amazing  Brad      Thanks  for  creating  the  guide    love    love
EqzUcMzfV1w,UgxCQmNuLW4jtewB56x4AaABAg,This  is  a  great  overview  of  everything  web      A  lot  of  tools  and  thingy  things  that  I've  heard  of  but  had  no  idea    or  a  sketchy  idea  of  what  they  were        This  overview  gives  everything  a  place  in  my  mind    even  things  I'll  be  unlikely  to  ever  use    At  least  I  have  an  idea  now  
EqzUcMzfV1w,UgyftIa4hY5oLczorrd4AaABAg,33  53  FYI    steep  learning  curve      much  learning  in  little  time      easy  
EqzUcMzfV1w,Ugwe4Lx_U0ZF_oeDU2x4AaABAg,My  last  Christmas  gift  finally  arrived    Thanks  Brad  and  hope  you  and  your  family  are  feeling  allright  and  Covid  free  
EqzUcMzfV1w,UgxasnFx8VBLOLdffKN4AaABAg,FINALLY        A  video  showing  the  big  picture      Awesome  overview  and  so  needed  by  so  many  people      Great  Job      
EqzUcMzfV1w,UgzKrJ971-s0TY7C_wF4AaABAg,Thanks  Brad    Keep  up  the  great  work  
EqzUcMzfV1w,UgxhAQBWUme5vWTHdsB4AaABAg,Great  video    You  should  do  a  headless  wordpress  tutorial    I  would  like  to  learn  how  to  set  it  up  and  what  it  can  do  
EqzUcMzfV1w,Ugzh6lkdVquCUAbeMXx4AaABAg,i  wanna  really  thank  you  for  your  help  I  learned  a  lot  from  u  can  you  please  make  in  the  future  a  FastAPI  Project  with  MySQL  PostgresSQL  and  how  to  work  with  a  react  front  end  please  and  thank  you  keep  going
EqzUcMzfV1w,UgzfX2pvGQS8fUZ1-uZ4AaABAg,The  content  that  you  put  out  is  Amazing      PLEASE  keep  up  all  of  the  Great  work  
EqzUcMzfV1w,UgzeP1NKtyNdVvn70C54AaABAg,this  kind  of  video  is  rare  to  find    It  is  so  informative  about  the  tools  and  everything    Thank  you  for  providing  that  quality  of  content      
EqzUcMzfV1w,UgyUKet02LaC7kPm-h94AaABAg,I  would  suggest  GCP  as  an  alternative  to  AWS      It's  a  bit  more  developer  friendly  and  has  great  support  for  Kubernetes  
EqzUcMzfV1w,UgxUdPnrvFVm2R1IF3J4AaABAg,Another  great  content      best  yearly  guide  from  Brad    Thanks  
EqzUcMzfV1w,UgwwZsiMyV7j-32Xlj94AaABAg,Thank  you  so  much    the  video  is  very  detailed  and  helpful  to  take  smart  decisions  while  learning  web  development
EqzUcMzfV1w,UgyzDXFV5Z98QyDOBfZ4AaABAg,I  wasn't  clear  about  web  dev  but  after  watching  this  video  now  it's  clear    Thanks  man    
EqzUcMzfV1w,UgwudYSUdMZRasXn8oB4AaABAg,Fantastic    Been  in  the  Web  Development  world  for  3  months  now  and  I  needed  to  have  a  clear  vision  of  what  options  routes  are  out  there  after  learning  HTML    CSS    JavaScript  and  React    Would  definitely  come  back  to  this  guide  after  finishing  React    Thanks  Again    Brad  
EqzUcMzfV1w,Ugzerp6aIxwCT6ixYwh4AaABAg,Man  i  cant  Thank  you  enough  for  what  a  great  video  you  have  created  this  is    just  really  great  explained  all  the  things  related  to  web  development    in  a  very  sensible  way    thanks  a  lot    
EqzUcMzfV1w,UgxNtAMv1h2Rril0PbN4AaABAg,For  static  site  generators    you  should  have  really  mentioned  11ty    You  also  should've  mentioned  web  sockets    But  other  then  that    spot  on  my  friend      
EqzUcMzfV1w,UgzHPDqL6_2o4-Jexz94AaABAg,Ta  for  the  video    While  watching  it  I've  decided  to  challenge  myself  to  get  to  an  intermediate  level  in  front  end    from  my  current  level  of  knowing  the  bare  minimum  of  HTML  and  CSS    
EqzUcMzfV1w,Ugy13FRMSsxJE_tuvr54AaABAg,Thank  you    mentor    I  think  this  video  was  specifically  made  for  me  
EqzUcMzfV1w,UgzN1EKPqmWMpPUfGa94AaABAg,Fantastic  Work    Thank  you  
EqzUcMzfV1w,Ugw1Erz7mzzOs6gzI5x4AaABAg,I've  learned  html    css    and  Javascript  it's  been  about  14  months      I'm  pretty  fluent  with  JS  but  I'm  stuck  where  I  don't  know  what  I  should  learn  next    I'm  not  a  fan  of  server  and  backend  code    But  have  started  learning  node  js    If  anyone  could  give  me  guidance  on  what  to  learn  next  it  would  be  very  much  appreciated      Thanks    
EqzUcMzfV1w,UgyCw3vIzcSxh_1DMgV4AaABAg,In  your  react  front  to  back  2022  course  can  you  add  a  part  of  MERN  project    It  will  be  rellay  helpful  if  you  Kindly  add  this  part  
EqzUcMzfV1w,UgzMkmuwxDEDNali16F4AaABAg,awesome  video  brad  really  helpful  looking  forward  for  a  'practical'  and  'developful'  2022
EqzUcMzfV1w,UgzJmN2KxFBAMpc_1qx4AaABAg,04  02  types  of  web  dev    frontend    backend    full  stack  06  20  basic  tools  09  20  html  and  css  11  45  sass  12  40  postcss  13  20  css  frameworks  17  00  ui  design  principles  18  47  javascript  22  07  git    npm    browser  dev  tools  etc  25  23  deploy  feontend  projects      netlify    cpanel        Dns  registrars  29  10    30  30  webdesign    frontend  framework    backend    advanced  js  31  30  frontend  frameworks    single  page  applications    react    vue    angular    svelte  35  23  typescript  41  30  server  side  rendering  Next  js  uses  react  js      Nuxt  js    uses  vue  js      remix    sveltekit  43  30  static  site  generator  Gatsby  uses  react  js    graphql      next  js    gridsome  uses  vue      jekyll  46  05  headless  cms    Strapi    sanity  io    contentful    graphcms  48  38  jamstack
EqzUcMzfV1w,UgzwSoWPFVMmBBYSxIt4AaABAg,Thanks  Brad    Tomorrow  will  be  the  first  day  I  call  myself  a  professional  web  developer    Thank  you  for  guiding  me  all  throughout  2021    Also  taking  your  Next  js  course  now
EqzUcMzfV1w,UgzHbtq2FRQ1ZQbUl9R4AaABAg,The  most  anticipated  on  Coding  YouTube    Welcome  back  Brad    
EqzUcMzfV1w,UgzPYpwblkcR47u4ORl4AaABAg,Yet  another  nice  video  from  you    Been  watching  these  for  3  years  and  it's  always  an  instant  like  as  I  know  the  content  is  good  
EqzUcMzfV1w,UgzSS4Dy3g-sH2cN-qd4AaABAg,I  didn't  expect  to  watch  it  till  the  end    Yet  here  I  am  1  hour  and  a  half  later    A  masterpiece    Thank  you
EqzUcMzfV1w,UgwvaGLNuX41Lr_kmC54AaABAg,You  have  no  idea  how  helpful  this  is      I'm  new  to  Web  dev    but  have  a  desktop  app  I  want  to  try  to  create  a  web  app  version  of      There  are  so  many  technology  options  that  it's  very  confusing      This  technology  survey  gives  me  a  good  idea  of  where  to  start  with  prototyping    and  how  to  scale  if  it  ends  up  being  popular  
EqzUcMzfV1w,UgxSrvw9gvwYKuDHCv94AaABAg,So  helpful    Wish  I  had  watched  this  years  back  before  I  started  learning  web  dev  
EqzUcMzfV1w,UgzxhT1AtTz_MMvliU94AaABAg,Coming  back  to  this  mid  year  as  I  choose  a  technology  for  some  forthcoming  projects    Still  a  very  well  thought  out  and  explained  overview    Very  useful    Thanks  
EqzUcMzfV1w,UgzWLkF8eiK4DLL308N4AaABAg,wonderful  content  Brad    as  always    much  gratitude  
EqzUcMzfV1w,Ugy7wDevQTo4nvyaBUd4AaABAg,Hey  Brad    What  s  the  estimated  time  required  to  learn  everything  discussed  in  this  video  
EqzUcMzfV1w,UgwLiD2V7mSBuF69uix4AaABAg,Such  an  amazing  video    starting  my  journey  towards  fullstack  today  and  will  be  following  you  like  crazy      
EqzUcMzfV1w,UgwVnh40kJpVQBG5kx94AaABAg,A  wonderful  overview    thanks  for  the  great  content  
EqzUcMzfV1w,UgwVX-luEa42BTEhGEF4AaABAg,Thanks  Brad    great  in  depth  presentation  on  all  the  latest  trends
EqzUcMzfV1w,Ugzb52dKRwN0VxcxrkF4AaABAg,Kudos  for  making  dark  background    my  eyes  thanking  you    About  to  start  my  developer  journey    this  video  answered  a  lot  of  my  questions  
EqzUcMzfV1w,UgzfXQoJirK9ZZwDZ9l4AaABAg,Worth  mentioning  that  Github  pages  is  also  a  very  convenient  option  for  hosting  static  pages    as  long  as  you  don't  mind  making  the  source  repository  public  
EqzUcMzfV1w,UgxvGs5Zk9kRLhmZQFZ4AaABAg,As  much  as  I  like  your  video's  in  terms  of  quality    comprehensiveness      educational  value  I  would  argue  that  you  are  reaching  a  plateau  in  terms  of  available  technology    If  I  might  suggest  something  is  that  you  start  to  diverge  from  this  path  and  pause  on  doing  yearly  iterations  of  tutorials  on  the  programming  languages      I  am  certain  that  you  as  a  content  creator  can  feel  like  you  keep  doing  the  same  things  over  and  over  again    Not  that  your  content  is  bad        It's  quite  the  contrary    IMO  you're  the  best  tutor  on  the  interwebs  by  far  in  terms  of  enthusiasm    method      all  round  knowledge  while  being  a  down  to  earth  person      What  I  mean  to  say  is  that  programming  languages      its  combo's  into  stacks  can  only  get  you  this  far    A  man  with  your  talent  would  be  imo  the  best  source  for  more  in  depth  programming  paradigms      design  patterns  instead  of  merely  programming  languages    If  you  were  to  teach  the  paradigms      design  patterns  and  architecture  the  viewers  would  be  taught    how      why    to  program  in  a  certain  way    It  could  evolve  into  a  tutorial  series  about  a  microservice  architecture        Especially  since  you  have  the  knowledge  to  do  so        When  you  have  a  microservice  architecture  series  you  could  even  pull  it  a  bit  further      introduce  the  microfrontend  architecture  so  you  can  end  up  having  a  loosely  coupled  architecture    having  microservices    communicating  through  an  event  aggregator      have  the  microfrontends  communicate  between  their  only  contract  being  native  DOM  events    You  are  right  person  to  do  so    since  nobody  is  able  to  teach  this  the  right  way      Mind  you  that  I  started  my  dev  architecture  journey  by  following  your  videos      uploads    I  started  HERE      ended  up  being  a  Senior  Full  Stack  Developer    growing  into  frontend  domain  architecture    position  now      Just  my  2  cents  
EqzUcMzfV1w,Ugx-48gtUjSKpiBfEw94AaABAg,The  best  overview  I  have  ever  seen    Thanks  for  your  work  
EqzUcMzfV1w,Ugz1hPfvaGxmRUT6rEV4AaABAg,Thank  you  Brad    for  this  great  guide  
EqzUcMzfV1w,Ugy6kh65nUWCnBzNVnd4AaABAg,This  is  a  great  video    What  code  would  you  need  to  include  if  you  want  to  be  able  to  select  on  the  item  you're  searching  for    and  then  have  it  populate  the  search  field  please  
EqzUcMzfV1w,Ugwf_qKfchASaC9Pas94AaABAg,This  content  is  essential  for  a  beginner  like  me  no  matter  what  specific  area  you  will  join  or  work    With  so  many  content  ou  there    this  video  is  a  perfect  guideline    From  Brazil    thank  you  very  much  Brad  
EqzUcMzfV1w,UgzaxvHSUwO5WdpFjmp4AaABAg,Thank  you  so  much  for  giving  us  the  summary  and  2022  guide  
EqzUcMzfV1w,UgwI8GTN1TvvR7AWJdt4AaABAg,Hope  you  ve  been  doing  well  brother    Thanks  for  the  update  
EqzUcMzfV1w,UgyhyOOY3G_jDDMLTVZ4AaABAg,This  is  amazing  content    thank  you  Brad  
EqzUcMzfV1w,UgxdTSDwHK2Av1o3tuZ4AaABAg,Hello    I  was  wondering    when  someone  wants  to  make  a  site  go  online    he  she  needs  to  pay  for  the  site's  hosting  and  for  it's  domain  name    So  when  you  are  creating  the  site  for  this  person    is  it  on  you  to  take  care  of  these  payments        If  not    how  does  it  work    and  do  you  have  any  payment  needed  as  the  web  developer  
EqzUcMzfV1w,UgwquPFs0bLn7fEUeMR4AaABAg,If  you  miss  this    it's  like  you  are  living  without  air    Thanks  brad  for  leading  us  down  the  path  sensei  
EqzUcMzfV1w,Ugz6KNEx8tkksEXJxVd4AaABAg,Amazing  presentation    Gave  me  a  great  overview    Thanks  a  lot  
EqzUcMzfV1w,UgxH1HS2XE6pIr-CS_F4AaABAg,To  be  honest  for  new  web  developers  it's  getting  harder  and  harder  to  stay  up  to  date        More  and  more  stuff  is  upcoming      Thanks  god  im  doing  this  for  almost  5  years  now  and  have  some  experience  with  most  of  the  stuff  here          You  don't  need  to  master  all  of  it  but  it's  good  to  have  some  experience  to  compare  stuff    The  web  is  just  super  fast      
EqzUcMzfV1w,UgyOVPgleatjwxPw7sZ4AaABAg,This  was  an  amazing  and  in  depth  video    really  amazing    Thank  You    
EqzUcMzfV1w,UgzWIR-dwFFMI-S5Gud4AaABAg,This  video  is  such  an      uber  helpful            EXTREMELY  POWERFUL    piece  of  content      and  to  be  FREE          This  very  well  could  be  the  absolutely  only  good  thing  about  living  in  the  times      2022              This  is  just      CRAZY          Great  job      Thanks        KEEP  IT  UP            Adam  M  
EqzUcMzfV1w,UgzdgReCW-vyVytiAS94AaABAg,Clear  and  comprehensive    thanks  man  
EqzUcMzfV1w,UgzGpSBYUiI8xy7CjAJ4AaABAg,Hi  Brad    I'll  really  love  if  you  can  feature  Don  Ebenezer    He's  a  wonderful  engineer    I  can't  wait  to  see  you  guys  collaborate      I  can  do  the  introduction  of  you  both  if  you  don't  mind  
EqzUcMzfV1w,UgzEGvjQkYtnABoaMpB4AaABAg,Great  overview  of  all  the  various  technologies  
EqzUcMzfV1w,UgzyWgWAuE9dqG7o7-p4AaABAg,This  video  is  extremely  useful    It  is  very  educational  and  very  valuable  information    Thank  you  for  your  video  
EqzUcMzfV1w,UgzT9x9-pTo1jw8j-WF4AaABAg,Really  interested  in  how  next  years  Web  Development  in  2023      A  Practical  Guide  is  going  to  change  with  all  the  change  this  year  specially  with  the  recent  announcement  of  PyScript  that  was  announced  last  weekend  
EqzUcMzfV1w,UgyyRB6CZpTKMpb59Eh4AaABAg,Really  enjoy  watching  these  videos  every  year  and  finding  myself  closer  to  the  end  of  the  video  
EqzUcMzfV1w,UgxMV8mezKp8gTG6GX54AaABAg,Great  guide  Brad    Your  best  yet  
EqzUcMzfV1w,UgyrxVLNGEhf-mGJHX14AaABAg,Thank  you  so  much  for  this  video    gave  an  overview  about  all  the  list  of  techs    and  nice  and  chic  explanatiion  
EqzUcMzfV1w,UgwY49dB_peXn4GuDi94AaABAg,Wow      so  being  a  life  long  dev  I  took  a  break  for  a  little  while  to  fill  a  management  role        Now  with  10    years  of  C    I  feel  like  a  complete  newb  
EqzUcMzfV1w,Ugxviip3veZEGC62eoR4AaABAg,I  think  Brad  is  born  to  teach  how  to  code    No  one  can  teach  and  guide  like  him
EqzUcMzfV1w,UgwUSKp3cIglslBUk2d4AaABAg,Happy  New  Year    sir    You  are  a  true  inspiration    Thanks  for  making  us  knowledgable  
EqzUcMzfV1w,Ugx-zPI7WmvOZfFAc2N4AaABAg,Awesome  Content  as  always    Thanks
EqzUcMzfV1w,UgxCpUfPxWe3Y2Fr-D54AaABAg,was  waiting  for  this  anxiously      when  will  you  upload  your  mern  project  in  react  2022  course    
EqzUcMzfV1w,Ugy4_RB5vA460UD3cU54AaABAg,Thanks  a  world  Brad  for  wonderful  and  educational  video    Looking  forward  for  more  relevant  videos    God  Bless  
EqzUcMzfV1w,UgzpLdxe0Kjaf4FNU9h4AaABAg,Well    now  I  feel  completely  useless    I  got  a  general  comp  sci  degree    and  since  then  the  only  jobs  I've  found  have  been  web  dev    I've  mostly  just  done  Django    sometimes  React  for  the  front  end    and  some  cursory  knowledge  of  Apache    However    I  also  have  a  lot  of  things  to  look  into  now    so  thank  you  for  that  
EqzUcMzfV1w,UgyngJ-ZXsG-R4eAVd94AaABAg,Thank  you  for  the  guide    It  helped  me  to  better  structure  everything  in  my  head  
EqzUcMzfV1w,UgwPBbCJoJdiXlvv6514AaABAg,Thank  you    this  was  very  useful  and  well  explained
EqzUcMzfV1w,Ugy04QKyVYVZNoEUn994AaABAg,awesome  guide    as  always    thanks  Brad    
EqzUcMzfV1w,UgxQGonYiK_lODzTHfl4AaABAg,I  think  you  should  talk  more  about  architecture    how  to  plan  a  software  from  requirements    how  to  organize  code    how  to  plan  and  make  decisions    software  architecture  engineering  in  general      but  anyway    great  video  
EqzUcMzfV1w,UgxcCvemWyAM3f1AOv94AaABAg,I  love  this  video    I  am  learning  to  become  a  web  developer    about  to  start  my  CSE  bachelors  in  about  july    I  have  a  question    Can  someone  learn  all  of  these  in  a  year  
EqzUcMzfV1w,UgzSKeWSx_BQ6RHFPN94AaABAg,fantastic  vid      thank  you  so  much      An  excellent  overview
EqzUcMzfV1w,Ugxu38Op8lZk58W-b614AaABAg,Nice  and  comprehensive    And  sure  to  chase  away  anyone  interested  in  going  into  the  field    
EqzUcMzfV1w,UgziA3AHamo1PZOqP7p4AaABAg,Great  tutorials    Thanks  a  lot  
EqzUcMzfV1w,Ugwx80nwfrj5pXDx7Wd4AaABAg,Thank  you  so  much    Brad    This  is  really  helpful
EqzUcMzfV1w,Ugy6qQtO4JXcdVljW6N4AaABAg,Doesn't  server  side  rendering  mean  going  back  to  fully  refreshing  a  page  for  everything  you  do  
EqzUcMzfV1w,UgyPkQaoh-0fPC1VBox4AaABAg,I  am  a  big  fun  of  this  you  do  every  year      keep  it  up        and  much  appreciated      
EqzUcMzfV1w,Ugx-f0uSsVCdXVeYWcN4AaABAg,That  was  a  really  good  and  well  constructed  video  
EqzUcMzfV1w,UgxwSPcq8fVzXvMFrnB4AaABAg,Dunno    I'm  started  to  lean  on  the  idea  that  html      css  and  javascript    the  typical  web  dev  start  of  old  is  no  longer  necessary  if  you're  focus  is  backend      Not  that  it's  useless  or  anything    but  perhaps  starting  with  CLI  applications  and  moving  on  to  HTTP  response      request  is  sufficient  enough  
EqzUcMzfV1w,UgyjI37_Q67Zo2JYrt94AaABAg,Web  Development  In  2014    some  knowledge  of  HTML  and  CSS    optionally  PHP    Web  Development  In  2022    one  and  a  half  hour  just  for  listing  all  of  necessary  techs
EqzUcMzfV1w,UgwKRel2REzpo16ZJ-Z4AaABAg,thank  you  so  much  for  posting  this  video      it's  really  given  me  so  much  clarity      
EqzUcMzfV1w,Ugx6o19tOmuDG2dhJEl4AaABAg,And  oh  my  god      this  video  cleared  sooo  much  concepts  for  me    thank  you  so  much
EqzUcMzfV1w,Ugx9z3fBCDayzrbDPQJ4AaABAg,This  is  the  best  video  for  web  developer  roadmap    Awesome  work    Thanks  
EqzUcMzfV1w,UgygeN7VQqMGh6-uHEJ4AaABAg,Great  video    Thanks    Do  you  when  the  e  book  is  available  for  patrons  
EqzUcMzfV1w,UgxsxnBP_SQg23w5DVB4AaABAg,I'm  a  bit  torn  at  the  moment    I  am  currently  self  learning  UX  design    but  I  am  more  curious  about  UI  design  and  front  end  development    It  just  seems  more  fun  to  me  than  user  research    Is  anyone  in  the  same  shoes    I'm  not  sure  what  to  do  
EqzUcMzfV1w,Ugx-PhEgOpCbwhh-fJp4AaABAg,Well  flawless  and  amazing  i  am  literally  speechless      Keep  it  up  man  waiting  for  next  years'
EqzUcMzfV1w,UgwupaMFbVvdc5SvFpF4AaABAg,Absolutely  Amazing    Cant  wait  to  watch  this  one  
EqzUcMzfV1w,Ugzd7YlnLSVn_HD7Nvt4AaABAg,Glad  you  hear  you  doing  better    Brad    Thanks  for  the  great  vid  
EqzUcMzfV1w,UgwhOjMO0A3OAsFQUll4AaABAg,This  guy's  videos  changed  my  life  2  years  ago      all  i  can  say  is  THANK  YOU
EqzUcMzfV1w,UgwZ-lhRySpTR-L5XNd4AaABAg,Great  video  Brad    Thanks  for  doing  these  videos  
EqzUcMzfV1w,UgxJ0NHPopyeILjPPP94AaABAg,Thanks  alot  Brad    This  is  indeed  very  rich  content  
EqzUcMzfV1w,UgzrOWpmNxsFB3Zcn994AaABAg,Thanks  a  lot  for  the  most  important  video        we  are  trying  to  hire  developers  for  our  project  which  is  a  dating    matrimonial  portal  including  Android  and  ios  apps      By  the  way  can  u  suggest  which  Framework  language  structure  we  must  invest  in  2022        We  will  holding  database  of      100  million  profile      Highly  appreciate  your  efforts      Regards
EqzUcMzfV1w,UgzitzjgcGaSl0XvySN4AaABAg,this  is  a  classic    'must  watch'  video  every  year    have  been  waiting  for  this        thank  you  Brad  
EqzUcMzfV1w,UgxRZdfiIivEOAdRTvJ4AaABAg,Thank  you  for  sharing  future  web  development    Very  well  design  content
EqzUcMzfV1w,UgzeaOiYJoPzPlM0bAB4AaABAg,Another  year  and  they  managed  to  make  webdev  even  more  complicated    full  of  clunky  tools  jurily  rigged  togheter    patchworks  of  patterns  which  frameworks  steal  from  each  other    all  to  unleash  a  ton  of  brown  stinky  matter  on  our  poor  developer  heads  because  who  sells  software  just  like  to  make  the  customer  stunned  with  buzzwords  and  seelling    new  technologies  
EqzUcMzfV1w,Ugwofq3GmPU8gWFv8NB4AaABAg,amazing  video    please  continue  doing  it  in  2023    Big  Thank  you  
EqzUcMzfV1w,UgzchZ2v6IDxkB2QN9R4AaABAg,Thank  you  very  for  sharing  all  the  information  for  the  Web  development  in  2022    Good  summary  
EqzUcMzfV1w,UgwjZQrwduBeFUXVXJh4AaABAg,Thanks  Brad    Loved  the  video    was  a  good  refresher  
EqzUcMzfV1w,UgxtJ7M49olIhvBywEZ4AaABAg,I  dont  know  but  I  got  goose  bumps    when  i  watch  you  after  few  weeks      love  you  sir  you  are  amazing  
EqzUcMzfV1w,UgyW6gRQaAcC6it3Zr94AaABAg,note  you  can  scale  up  or  speed  up  your  node  js  using  worker  threads
EqzUcMzfV1w,UgxHxmngg_uJaQ6HhWJ4AaABAg,Thank  you      I  am  learning  about  digital  marketing  student    i  learnt  a  lot  about  web  development  from  this  video  
EqzUcMzfV1w,UgzJ-G8rFHPb8wZ9pPB4AaABAg,amazing  and  inspirational  work  thanks  
EqzUcMzfV1w,UgyE08o0JoFggIrAuhN4AaABAg,Brad  your  channel  is  just  awsome      Great  Job  for  the  new  year  
EqzUcMzfV1w,UgxA5-fcQj_7dsTgSfx4AaABAg,I  love  these    Only  thing  I'm  missing  here  would  be  Erlang  Elixir  Phoenix  LiveView  
EqzUcMzfV1w,UgzH1H8H1-6Cx4C5iN94AaABAg,This  is  awesome    Keep  up  the  good  work  
EqzUcMzfV1w,UgyxqZxZ7Cd6cF0rwhB4AaABAg,Bro    you  should  make  a  full  stack  web  course  based  on  this  roadmap  
EqzUcMzfV1w,UgyxSZEAhKA-6J9al854AaABAg,This  yearly  guide  is  iconic  
EqzUcMzfV1w,UgwiAlzcqp9UY3tn4Hp4AaABAg,Thanks  a  lot  for  your  dedicated  video  for  a  fresh  start  of  another  year  
EqzUcMzfV1w,UgzSO8dqMA5z1wWcXNt4AaABAg,The  most  anticipated  video  of  the  year  is  here    Thank  you  Brad  
EqzUcMzfV1w,Ugzk2AA7O-l763Mu6SF4AaABAg,Thanks  for  the  awesome  courses  and  YT  content  
EqzUcMzfV1w,UgyYMjrQbKqZxOs5zEt4AaABAg,Traversy  I  learn  a  lot    I  enjoy  you  explain  in  specific  details  with  great  information    y  thanks  so  much
EqzUcMzfV1w,UgwIVf5FYXgmA4bzwNN4AaABAg,Thank  you  very  much    Realt  its  a  instructive  resume  and  answered  all  my  questions  that  i  have  asked  
EqzUcMzfV1w,UgxUlQclIKtl-fEg3Kx4AaABAg,Thank  you  so  much  mate  keep  it  up  bro  specially  for  the  details  of  the  front  end  developer  
EqzUcMzfV1w,UgywKA5g3vhAmJXwKGN4AaABAg,Wow    now  I  know  what  to  do    Thanks    this  video  provides  a  great  help
EqzUcMzfV1w,UgyNIkbqSgz-NMqfy9l4AaABAg,may  Brad  live  long  and  guide  us  annually      
EqzUcMzfV1w,UgxBRTcm4X6MnZUFGqF4AaABAg,Wow  a  lot  of  ground  covered    Thanks
EqzUcMzfV1w,Ugy6PFB2bBVk-Sp2d8x4AaABAg,Great  overview    Thanks  a  lot  
EqzUcMzfV1w,UgxbAHMYHhbfxr8s8N94AaABAg,Hey  Brad    would  you  please  make  a  video  about  Mobile  Development    Career  Path      step  by  step      Thank  you  in  advance
EqzUcMzfV1w,UgwTpGyEjE_iiPTnzpN4AaABAg,Sir    Very  Helpful  guidelines  But  Step  by  step  make  a  playlist  Then    Learn  easy  or  fastest
EqzUcMzfV1w,Ugx8rIGpnh-7PsBNblt4AaABAg,1  15  25  WordPress  is  like  jQuery          Last  decade  code  and  paradigm  to  solve  last  decade  issues    Both  should  not  be  used  to  start  NEW  projects  but  in  legacy  projects  that  can't  be  easily  migrated  
EqzUcMzfV1w,UgyFgP1VDrqaVAQYNJ14AaABAg,For  back  end    if  you  like  Ruby  but  want  a  compiler  to  native  machine  code    look  into  the  Crystal  language      I've  used  it  for  a  tiny  homebrew  hobby  server  to  serve  glTF  3D  models  with  a  small  API  to  select  models    modify  the  models    I  have  no  idea  how  it  would  fare  in  a  huge  enterprise  world      But  I  was  impressed  with  its  executable  speed    goodbye  C          and  nice  language  design  
EqzUcMzfV1w,UgzuiLfeUJLA-u0nnZF4AaABAg,I  love  you  Brad    You  inspired  me  to  start  my  own  Tech  channel    where  I  teach  Django  
